date,year,month,team,customer,product,category,quantity,revenue,cost,profit
2023-01-01,2023,1,유통1팀,주식회사 계룡,WD-40 360ml(SS),유통소비재(BEX),3840,12096000,11330072,765928
2023-01-01,2023,1,유통5팀,주식회사 신우,WD-40 360ml(SS),유통소비재(BEX),1920,6048000,5373752,674248
2023-01-01,2023,1,유통3팀,주식회사 재호종합상사,WD-40 360ml(SS),유통소비재(BEX),1200,3780000,3310654,469346
2023-01-01,2023,1,유통5팀,주식회사 프로툴,WD-40 360ml(SS),유통소비재(BEX),2160,6804000,5639978,1164022
2023-01-01,2023,1,영업지원팀,주식회사 협신,WD-40 360ml(SS),유통소비재(BEX),2400,7560000,6652941,907059
2023-01-01,2023,1,유통1팀,주식회사장학문구사,WD-40 360ml(SS),유통소비재(BEX),1200,3780000,3540649,239351
2023-01-01,2023,1,유통5팀,지원,WD-40 360ml(SS),유통소비재(BEX),2400,7560000,6266642,1293358
2023-01-01,2023,1,유통5팀,천일접착제,WD-40 360ml(SS),유통소비재(BEX),48,165600,126884,38716
2023-01-01,2023,1,유통1팀,케미코,WD-40 360ml(SS),유통소비재(BEX),432,1360800,1195894,164906
2023-01-01,2023,1,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 360ml(SS),유통소비재(BEX),7680,24192000,21188174,3003826
2023-01-01,2023,1,유통1팀,한성상사,WD-40 360ml(SS),유통소비재(BEX),240,756000,664386,91614
2023-01-01,2023,1,유통2팀,행복나래 주식회사,WD-40 360ml(SS),유통소비재(BEX),549,1828170,2098606,-270436
2023-01-01,2023,1,유통2팀,현대모비스(주),WD-40 360ml(SS),유통소비재(BEX),100,350000,418876,-68876
2023-01-01,2023,1,유통3팀,(주) 성광종합상사,WD-40 450ML(SS),유통소비재(BEX),1344,4704000,4477084,226916
2023-01-01,2023,1,유통2팀,(주) 툴스피아,WD-40 450ML(SS),유통소비재(BEX),120,450000,578285,-128285
2023-01-01,2023,1,유통3팀,(주)대왕상사,WD-40 450ML(SS),유통소비재(BEX),2688,9408000,8954169,453831
2023-01-01,2023,1,유통1팀,(주)대전접착테이프,WD-40 450ML(SS),유통소비재(BEX),48,168000,168927,-927
2023-01-01,2023,1,유통1팀,(주)덕수케미칼,WD-40 450ML(SS),유통소비재(BEX),960,3360000,3184125,175875
2023-01-01,2023,1,유통1팀,(주)동명하이텍,WD-40 450ML(SS),유통소비재(BEX),120,420000,398015,21985
2023-01-01,2023,1,유통5팀,(주)동신툴피아,WD-40 450ML(SS),유통소비재(BEX),5568,19488000,17495563,1992437
2023-01-01,2023,1,영업지원팀,(주)범우 시화공장,WD-40 450ML(SS),유통소비재(BEX),672,2284800,2221039,63761
2023-01-01,2023,1,영업지원팀,(주)범우 양산공장,WD-40 450ML(SS),유통소비재(BEX),2688,9139200,8884157,255043
2023-01-01,2023,1,유통1팀,(주)부광케이씨,WD-40 450ML(SS),유통소비재(BEX),1200,4200000,3980159,219841
2023-01-01,2023,1,유통2팀,(주)서브원,WD-40 450ML(SS),유통소비재(BEX),194,679000,852654,-173654
2023-01-01,2023,1,유통1팀,(주)신개암,WD-40 450ML(SS),유통소비재(BEX),480,1680000,1689272,-9272
2023-01-01,2023,1,유통2팀,(주)씨엔모드,WD-40 450ML(SS),유통소비재(BEX),392,1372000,1722885,-350885
2023-01-01,2023,1,유통5팀,(주)에스엔더블유,WD-40 450ML(SS),유통소비재(BEX),240,840000,804181,35819
2023-01-01,2023,1,유통1팀,(주)우리종합금속,WD-40 450ML(SS),유통소비재(BEX),240,840000,844636,-4636
2023-01-01,2023,1,유통5팀,(주)우진접착제,WD-40 450ML(SS),유통소비재(BEX),24,84000,75413,8587
2023-01-01,2023,1,유통5팀,(주)윈윈코리아,WD-40 450ML(SS),유통소비재(BEX),48,168000,160835,7165
2023-01-01,2023,1,유통2팀,(주)이마트,WD-40 450ML(SS),유통소비재(BEX),2316,8569200,10394834,-1825634
2023-01-01,2023,1,유통1팀,(주)일신비츠온,WD-40 450ML(SS),유통소비재(BEX),1920,6720000,6368253,351747
2023-01-01,2023,1,유통5팀,(주)청솔케미칼,WD-40 450ML(SS),유통소비재(BEX),2304,8064000,7720127,343873
2023-01-01,2023,1,유통2팀,(주)코스트코 코리아,WD-40 450ML(SS),유통소비재(BEX),4032,14918400,18096706,-3178306
2023-01-01,2023,1,유통1팀,뉴천일연마 주식회사,WD-40 450ML(SS),유통소비재(BEX),960,3360000,3184126,175874
2023-01-01,2023,1,유통1팀,대명상사,WD-40 450ML(SS),유통소비재(BEX),240,840000,796032,43968
2023-01-01,2023,1,유통5팀,대일포장,WD-40 450ML(SS),유통소비재(BEX),144,504000,452472,51528
2023-01-01,2023,1,유통1팀,디와이(DY)상사,WD-40 450ML(SS),유통소비재(BEX),264,1003200,888122,115078
2023-01-01,2023,1,영업지원팀,범우켐텍(주),WD-40 450ML(SS),유통소비재(BEX),72,237600,236825,775
2023-01-01,2023,1,유통3팀,범우하이테크 주식회사,WD-40 450ML(SS),유통소비재(BEX),1560,5460000,5157918,302082
2023-01-01,2023,1,유통3팀,범우하이텍,WD-40 450ML(SS),유통소비재(BEX),2928,10248000,9681016,566984
2023-01-01,2023,1,영업지원팀,범우화인켐 주식회사,WD-40 450ML(SS),유통소비재(BEX),120,408000,396615,11385
2023-01-01,2023,1,영업지원팀,범우화학공업(주)시화,WD-40 450ML(SS),유통소비재(BEX),2064,7017600,6821761,195839
2023-01-01,2023,1,유통1팀,상도상사,WD-40 450ML(SS),유통소비재(BEX),120,420000,398015,21985
2023-01-01,2023,1,유통1팀,에이원케미칼,WD-40 450ML(SS),유통소비재(BEX),480,1680000,1689272,-9272
2023-01-01,2023,1,유통3팀,에이치제이(HJ)테이프,WD-40 450ML(SS),유통소비재(BEX),600,2100000,1998698,101302
2023-01-01,2023,1,유통1팀,유선사,WD-40 450ML(SS),유통소비재(BEX),120,420000,398015,21985
2023-01-01,2023,1,유통1팀,재현접착테이프,WD-40 450ML(SS),유통소비재(BEX),480,1680000,1689272,-9272
2023-01-01,2023,1,유통1팀,주식회사 계룡,WD-40 450ML(SS),유통소비재(BEX),480,1680000,1689272,-9272
2023-01-01,2023,1,유통1팀,주식회사 동아티앤에스,WD-40 450ML(SS),유통소비재(BEX),482,1687000,1598697,88303
2023-01-01,2023,1,유통5팀,주식회사 신우,WD-40 450ML(SS),유통소비재(BEX),720,2520000,2412539,107461
2023-01-01,2023,1,유통5팀,주식회사 프로툴,WD-40 450ML(SS),유통소비재(BEX),240,840000,754120,85880
2023-01-01,2023,1,영업지원팀,주식회사 협신,WD-40 450ML(SS),유통소비재(BEX),240,864000,800855,63145
2023-01-01,2023,1,유통5팀,지원,WD-40 450ML(SS),유통소비재(BEX),480,1680000,1508239,171761
2023-01-01,2023,1,유통5팀,창성종합포장상사,WD-40 450ML(SS),유통소비재(BEX),96,364800,326492,38308
2023-01-01,2023,1,유통5팀,천일접착제,WD-40 450ML(SS),유통소비재(BEX),72,273600,228565,45035
2023-01-01,2023,1,유통1팀,케미브로스,WD-40 450ML(SS),유통소비재(BEX),1344,4704000,4457776,246224
2023-01-01,2023,1,유통1팀,케미코,WD-40 450ML(SS),유통소비재(BEX),264,924000,875635,48365
2023-01-01,2023,1,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 450ML(SS),유통소비재(BEX),1200,4200000,3967630,232370
2023-01-01,2023,1,유통2팀,태경플러스(주),WD-40 450ML(SS),유통소비재(BEX),72,270000,346971,-76971
2023-01-01,2023,1,유통1팀,한성상사,WD-40 450ML(SS),유통소비재(BEX),360,1260000,1194047,65953
2023-01-01,2023,1,유통2팀,행복나래 주식회사,WD-40 450ML(SS),유통소비재(BEX),168,604800,746205,-141405
2023-01-01,2023,1,유통1팀,(주)덕수케미칼,WD-40 78ML,유통소비재(BEX),300,450000,408945,41055
2023-01-01,2023,1,유통1팀,(주)동명하이텍,WD-40 78ML,유통소비재(BEX),300,450000,408945,41055
2023-01-01,2023,1,유통5팀,(주)동신툴피아,WD-40 78ML,유통소비재(BEX),300,450000,386491,63509
2023-01-01,2023,1,유통1팀,(주)부광케이씨,WD-40 78ML,유통소비재(BEX),300,450000,408945,41055
2023-01-01,2023,1,유통2팀,(주)씨엔모드,WD-40 78ML,유통소비재(BEX),480,720000,876136,-156136
2023-01-01,2023,1,유통5팀,(주)청솔케미칼,WD-40 78ML,유통소비재(BEX),300,450000,413309,36691
2023-01-01,2023,1,유통2팀,(주)하우플러스,WD-40 78ML,유통소비재(BEX),30,45000,54759,-9759
2023-01-01,2023,1,유통3팀,대왕상사유통단지점,WD-40 78ML,유통소비재(BEX),30,45000,41079,3921
2023-01-01,2023,1,유통3팀,대왕종합상사 주식회사,WD-40 78ML,유통소비재(BEX),90,135000,123238,11762
2023-01-01,2023,1,유통3팀,범우하이테크 주식회사,WD-40 78ML,유통소비재(BEX),300,450000,407602,42398
2023-01-01,2023,1,유통3팀,범우하이텍,WD-40 78ML,유통소비재(BEX),600,900000,815203,84797
2023-01-01,2023,1,영업지원팀,범우화학공업(주)시화,WD-40 78ML,유통소비재(BEX),60,84000,80944,3056
2023-01-01,2023,1,유통1팀,상도상사,WD-40 78ML,유통소비재(BEX),90,135000,122683,12317
2023-01-01,2023,1,유통3팀,에이치제이(HJ)테이프,WD-40 78ML,유통소비재(BEX),600,900000,821582,78418
2023-01-01,2023,1,유통5팀,웅케미칼,WD-40 78ML,유통소비재(BEX),30,45000,38649,6351
2023-01-01,2023,1,유통1팀,재현접착테이프,WD-40 78ML,유통소비재(BEX),60,90000,86997,3003
2023-01-01,2023,1,유통2팀,태경플러스(주),WD-40 78ML,유통소비재(BEX),150,255000,308674,-53674
2023-01-01,2023,1,유통3팀,화평상사,WD-40 78ML,유통소비재(BEX),30,51000,41688,9312
2023-01-01,2023,1,유통3팀,(주)대왕상사,WD-40 78ML(A),유통소비재(BEX),245,343000,295992,47008
2023-01-01,2023,1,유통1팀,(주)부광케이씨,WD-40 78ML(A),유통소비재(BEX),875,1225000,1052089,172911
2023-01-01,2023,1,유통1팀,(주)일신비츠온,WD-40 78ML(A),유통소비재(BEX),35,49000,42084,6916
2023-01-01,2023,1,유통1팀,디와이(DY)상사,WD-40 78ML(A),유통소비재(BEX),105,147000,126250,20750
2023-01-01,2023,1,유통1팀,케미코,WD-40 78ML(A),유통소비재(BEX),70,98000,84166,13834
2023-01-01,2023,1,유통2팀,주식회사 아성다이소,WD-40 78ML(다이소),유통소비재(BEX),46073,39162050,62827951,-23665901
2023-01-01,2023,1,유통2팀,(주)이마트,WD-40 78ml(20),유통소비재(BEX),1280,2137600,2603832,-466232
2023-01-01,2023,1,유통2팀,쿠팡 주식회사,BW-100 114G,유통소비재(BEX),1960,10601818,15259111,-4657293
2023-01-01,2023,1,유통3팀,(주) 성광종합상사,BW-100 225G,유통소비재(BEX),100,900000,937038,-37038
2023-01-01,2023,1,유통1팀,(주)동명하이텍,BW-100 225G,유통소비재(BEX),160,1440000,1493351,-53351
2023-01-01,2023,1,유통5팀,(주)동신툴피아,BW-100 225G,유통소비재(BEX),600,5400000,5330631,69369
2023-01-01,2023,1,유통3팀,(주)범우켐,BW-100 225G,유통소비재(BEX),20,180000,187408,-7408
2023-01-01,2023,1,유통2팀,(주)씨엔모드,BW-100 225G,유통소비재(BEX),820,7380000,9927139,-2547139
2023-01-01,2023,1,유통1팀,(주)우리종합금속,BW-100 225G,유통소비재(BEX),100,900000,985420,-85420
2023-01-01,2023,1,유통2팀,(주)이마트,BW-100 225G,유통소비재(BEX),372,3550740,4597960,-1047220
2023-01-01,2023,1,유통1팀,(주)일신비츠온,BW-100 225G,유통소비재(BEX),80,720000,746676,-26676
2023-01-01,2023,1,유통5팀,(주)제일종합상사웰딩,BW-100 225G,유통소비재(BEX),40,360000,376830,-16830
2023-01-01,2023,1,유통5팀,(주)청솔케미칼,BW-100 225G,유통소비재(BEX),800,7200000,7536600,-336600
2023-01-01,2023,1,유통3팀,(주)케이비원,BW-100 225G,유통소비재(BEX),100,900000,930659,-30659
2023-01-01,2023,1,유통1팀,(주)태영케미칼,BW-100 225G,유통소비재(BEX),200,1800000,1866690,-66690
2023-01-01,2023,1,유통2팀,개인판매(임직원),BW-100 225G,유통소비재(BEX),3,27000,38532,-11532
2023-01-01,2023,1,유통1팀,대명상사,BW-100 225G,유통소비재(BEX),40,360000,373338,-13338
2023-01-01,2023,1,유통3팀,대왕종합상사 주식회사,BW-100 225G,유통소비재(BEX),140,1260000,1311854,-51854
2023-01-01,2023,1,유통3팀,범우하이텍,BW-100 225G,유통소비재(BEX),1000,9000000,9306600,-306600
2023-01-01,2023,1,영업지원팀,범우화인켐 주식회사,BW-100 225G,유통소비재(BEX),120,1044000,1115593,-71593
2023-01-01,2023,1,유통1팀,상도상사,BW-100 225G,유통소비재(BEX),60,540000,560007,-20007
2023-01-01,2023,1,유통1팀,에이원케미칼,BW-100 225G,유통소비재(BEX),640,5760000,6306694,-546694
2023-01-01,2023,1,유통5팀,지원,BW-100 225G,유통소비재(BEX),120,1080000,1066125,13875
2023-01-01,2023,1,유통1팀,케미코,BW-100 225G,유통소비재(BEX),180,1620000,1680021,-60021
2023-01-01,2023,1,유통3팀,크레텍웰딩주식회사(CRETEC),BW-100 225G,유통소비재(BEX),600,5400000,5583960,-183960
2023-01-01,2023,1,유통3팀,(주)대왕상사,BW-100 450G,유통소비재(BEX),180,3060000,2948729,111271
2023-01-01,2023,1,유통1팀,(주)동명하이텍,BW-100 450G,유통소비재(BEX),24,408000,391491,16509
2023-01-01,2023,1,유통5팀,(주)동신툴피아,BW-100 450G,유통소비재(BEX),240,4080000,3711317,368683
2023-01-01,2023,1,유통2팀,(주)씨엔모드,BW-100 450G,유통소비재(BEX),240,3600000,4948339,-1348339
2023-01-01,2023,1,유통5팀,(주)제일종합상사웰딩,BW-100 450G,유통소비재(BEX),12,204000,197724,6276
2023-01-01,2023,1,유통1팀,뉴천일연마 주식회사,BW-100 450G,유통소비재(BEX),60,1020000,978724,41276
2023-01-01,2023,1,영업지원팀,범우켐텍(주),BW-100 450G,유통소비재(BEX),12,192000,194083,-2083
2023-01-01,2023,1,유통3팀,범우하이텍,BW-100 450G,유통소비재(BEX),240,4080000,3902722,177278
2023-01-01,2023,1,영업지원팀,범우화인켐 주식회사,BW-100 450G,유통소비재(BEX),48,720000,768709,-48709
2023-01-01,2023,1,유통1팀,에이원케미칼,BW-100 450G,유통소비재(BEX),60,1020000,1037744,-17744
2023-01-01,2023,1,유통1팀,영진하이텍,BW-100 450G,유통소비재(BEX),60,1020000,978724,41276
2023-01-01,2023,1,유통2팀,온라인판매(쿠팡),BW-100 450G,유통소비재(BEX),1,25455,27575,-2120
2023-01-01,2023,1,유통5팀,웅케미칼,BW-100 450G,유통소비재(BEX),36,612000,556697,55303
2023-01-01,2023,1,유통1팀,주식회사 계룡,BW-100 450G,유통소비재(BEX),48,816000,830194,-14194
2023-01-01,2023,1,유통3팀,크레텍웰딩주식회사(CRETEC),BW-100 450G,유통소비재(BEX),120,2040000,1951361,88639
2023-01-01,2023,1,유통3팀,(주)대왕상사,DR-99,유통소비재(BEX),240,552000,625893,-73893
2023-01-01,2023,1,유통1팀,(주)동명하이텍,DR-99,유통소비재(BEX),120,276000,311814,-35814
2023-01-01,2023,1,유통5팀,(주)동신툴피아,DR-99,유통소비재(BEX),48,110400,119217,-8817
2023-01-01,2023,1,유통1팀,(주)부광케이씨,DR-99,유통소비재(BEX),480,1104000,1247256,-143256
2023-01-01,2023,1,유통2팀,(주)이마트,DR-99,유통소비재(BEX),222,528360,742440,-214080
2023-01-01,2023,1,유통5팀,(주)청솔케미칼,DR-99,유통소비재(BEX),240,552000,628982,-76982
2023-01-01,2023,1,유통1팀,대명상사,DR-99,유통소비재(BEX),48,110400,124725,-14325
2023-01-01,2023,1,유통1팀,디와이(DY)상사,DR-99,유통소비재(BEX),96,220800,249452,-28652
2023-01-01,2023,1,유통3팀,범우하이테크 주식회사,DR-99,유통소비재(BEX),720,1656000,1865944,-209944
2023-01-01,2023,1,유통3팀,범우하이텍,DR-99,유통소비재(BEX),504,1159200,1306161,-146961
2023-01-01,2023,1,유통1팀,에이원케미칼,DR-99,유통소비재(BEX),120,276000,327784,-51784
2023-01-01,2023,1,유통3팀,재경상사,DR-99,유통소비재(BEX),72,165600,187768,-22168
2023-01-01,2023,1,유통3팀,주식회사 부산문구,DR-99,유통소비재(BEX),240,552000,621981,-69981
2023-01-01,2023,1,유통1팀,주식회사장학문구사,DR-99,유통소비재(BEX),720,1656000,1966705,-310705
2023-01-01,2023,1,유통3팀,크레텍웰딩주식회사(CRETEC),DR-99,유통소비재(BEX),240,552000,621981,-69981
2023-01-01,2023,1,유통2팀,온라인판매(롯데마트몰),GC100A 475ml,GC100X(BEX),2,12455,9733,2722
2023-01-01,2023,1,유통2팀,(주)현대그린푸드,베이비아쿠아,GC100X(BEX),3,11876,10745,1131
2023-01-01,2023,1,유통2팀,(주)디톡톡,베지아쿠아 20L,GC100X(BEX),1,90000,68274,21726
2023-01-01,2023,1,유통2팀,(주)제너시스,베지아쿠아 475ml흰색,GC100X(BEX),360,1080000,1330336,-250336
2023-01-01,2023,1,유통2팀,(주)햅스토어,베지아쿠아 475ml흰색,GC100X(BEX),480,1344960,1721725,-376765
2023-01-01,2023,1,유통2팀,(주)현대그린푸드,베지아쿠아 475ml흰색,GC100X(BEX),109,431532,460055,-28523
2023-01-01,2023,1,유통2팀,개인판매(쇼핑몰),베지아쿠아 475ml흰색,GC100X(BEX),6,37364,32779,4585
2023-01-01,2023,1,유통2팀,개인판매(임직원),베지아쿠아 475ml흰색,GC100X(BEX),4,14000,15876,-1876
2023-01-01,2023,1,유통2팀,네버랜드,베지아쿠아 475ml흰색,GC100X(BEX),1,7136,5961,1175
2023-01-01,2023,1,영업지원팀,범우화학공업(주)시화,베지아쿠아 475ml흰색,GC100X(BEX),44,154000,114759,39241
2023-01-01,2023,1,유통2팀,성림제관(주),베지아쿠아 475ml흰색,GC100X(BEX),32,101382,121201,-19819
2023-01-01,2023,1,유통2팀,온라인판매(네이버스토어팜),베지아쿠아 475ml흰색,GC100X(BEX),20,124547,109262,15285
2023-01-01,2023,1,유통2팀,온라인판매(에스에스지닷컴),베지아쿠아 475ml흰색,GC100X(BEX),1,6227,5462,765
2023-01-01,2023,1,유통2팀,온채널,베지아쿠아 475ml흰색,GC100X(BEX),2,24454,17498,6956
2023-01-01,2023,1,유통2팀,제이에스바이오랩,베지아쿠아 475ml흰색,GC100X(BEX),11,46136,47843,-1707
2023-01-01,2023,1,유통2팀,주식회사 큐앤아이,베지아쿠아 475ml흰색,GC100X(BEX),10,33000,38597,-5597
2023-01-01,2023,1,유통2팀,쿠팡 주식회사,베지아쿠아 475ml흰색,GC100X(BEX),419,1485549,1673554,-188005
2023-01-01,2023,1,유통2팀,(주)현대그린푸드,베지아쿠아1000ml흰색,GC100X(BEX),38,217854,241077,-23223
2023-01-01,2023,1,유통2팀,개인판매(쇼핑몰),베지아쿠아1000ml흰색,GC100X(BEX),2,18000,16267,1733
2023-01-01,2023,1,유통2팀,개인판매(임직원),베지아쿠아1000ml흰색,GC100X(BEX),4,23200,25523,-2323
2023-01-01,2023,1,유통2팀,네버랜드,베지아쿠아1000ml흰색,GC100X(BEX),2,12600,13310,-710
2023-01-01,2023,1,영업지원팀,범우화학공업(주)시화,베지아쿠아1000ml흰색,GC100X(BEX),22,127600,90758,36842
2023-01-01,2023,1,유통2팀,성림제관(주),베지아쿠아1000ml흰색,GC100X(BEX),16,116800,115239,1561
2023-01-01,2023,1,유통2팀,온라인판매(네이버스토어팜),베지아쿠아1000ml흰색,GC100X(BEX),17,198953,163443,35510
2023-01-01,2023,1,유통2팀,온라인판매(에스에스지닷컴),베지아쿠아1000ml흰색,GC100X(BEX),14,96928,97947,-1019
2023-01-01,2023,1,유통2팀,온채널,베지아쿠아1000ml흰색,GC100X(BEX),2,6000,9693,-3693
2023-01-01,2023,1,유통2팀,제이에스바이오랩,베지아쿠아1000ml흰색,GC100X(BEX),16,92800,102093,-9293
2023-01-01,2023,1,유통2팀,주식회사 더메타포어,베지아쿠아1000ml흰색,GC100X(BEX),30,165000,186495,-21495
2023-01-01,2023,1,유통2팀,주식회사 큐앤아이,베지아쿠아1000ml흰색,GC100X(BEX),10,54000,61618,-7618
2023-01-01,2023,1,유통2팀,쿠팡 주식회사,베지아쿠아1000ml흰색,GC100X(BEX),768,4038983,4672936,-633953
2023-01-01,2023,1,유통2팀,메디앙스(주),제균스프레이,GC100X(BEX),10000,16220000,25249705,-9029705
2023-01-01,2023,1,유통2팀,(주)이랜드이츠,크린에이스 1L,GC100X(BEX),960,1776000,3241404,-1465404
2023-01-01,2023,1,유통2팀,(주)이랜드이츠,크린에이스 20L,GC100X(BEX),32,1024000,1151420,-127420
2023-01-01,2023,1,영업지원팀,범우화학공업(주)시화,GC-124,GC100X(BEX),9.95,320000,280003,39997
2023-01-01,2023,1,유통2팀,(주)우리특수윤활유,GC-3000(20kg),GC100X(BEX),2,80000,81773,-1773
